id	title	orig_title	author	language	published	avg_rating	ratings_count	review_count	genre_1	genre_2	genre_2	to_read	currently_reading	favorites
4915664	Women of the Western Frontier in Face, Fiction and Film	Women of the Western Frontier in Fact, Fiction and Film	Ronald W. Lackmann	1997-10-01	English	5.0	1	0						
35243269	Speller, Vol. 2: Compiled by the State Text-Book Committee and Approved by the State Board of Education		William Estabrook Chancellor	2017-07-13		0.0	0	0						
18549206	Kid's Food Allergies for Dummies		Mimi Tang	2013-01-01		0.0	0	0						
6852103	Cody's Obsession: A Thriller	Cody's Obsession: A Thriller	Peter W Holub	2008-06-01	English	4.5	2	0						
31213267	The Vanishing Stepwells of India		Victoria Lautman	2017-03-29		5.0	3	1						
20290294	Verotus: Valuutansiirtovero, Verotus Suomessa, Verotuksen Historia Suomessa, Veroparatiisi, Verohallinto, Kotitalousvahennys, Arpajaiset, Verovapaus, Verokiila, Yleishyodyllinen Yhteiso, Progressiivinen Vero, Verovahennys		Source Wikipedia	2013-09-12		0.0	0	0						
19827163	We'll Always Have Paris	We'll Always Have Paris	Jessica Hart	2012-01-01	English	3.73	121	34						
18682296	Над пропастью во лжи		Валерия Новодворская	1998-10-31	Russian	4.13	8	2						
17418897	Mercurio Historico y Politico...		Imprenta Real	2012-09-21		0.0	0	0						
32093018	Beyond the Store Light: And Other Poems		Benjamin Franklin Woodcox	2016-08-24		0.0	0	0						
25430837	Southern Recipes: Top 30 Insanely Yummy & Healthy Southern Recipes To Keep You Energized		Jeanne K. Johnson	2015-04-23	English	3.67	3	0						
17847783	Mytologi: Gudar, Hjältar, Myter	Encyclopedia of World Mythology	Arthur Cotterell	2003-10-31	Swedish	4.06	183	5						
30558048	Sham Har Rang Mein		Krishna Baldev Vaid			4.0	1	1						
16493366	1-2-3 Magic for Christian Parents: Effective Discipline for Children 212	1-2-3 Magic for Christian Parents: Effective Discipline for Children 2-12	Thomas W. Phelan	2004-10-31		4.13	402	64	Parenting	Nonfiction	Christian	380	71	
25148865	Leader's Guide to Being Energetic		Kamran Akbarzadeh	2011-01-25	English	0.0	0	0						
6466456	Home Is Where The Wind Blows: Chapters From A Cosmologist's Life	Home Is Where the Wind Blows: Chapters from a Cosmologist's Life	Fred Hoyle	1994-04-26		4.0	17	4						
18696709	Bureaucracy, Aristocracy, and Autocracy: The Prussian Experience, 1660-1815		Hans Rosenberg	2013-10-01		0.0	0	0						
13144865	Double Call From Desire		Eri Nelson	2011-12-05	English	4.36	22	11						
36184438	Jahresfrist		Lothar Baier	1985-06-08	German	4.0	1	0						
27733970	Javon's Reading Log: My First 200 Books		Martha Day Zschock	2015-11-02		0.0	0	0						
35859081	Great Inventions		Charles Greeley Abbot	2017-07-22		0.0	0	0						
3555443	The Man from the Sea	Man from the Sea	J.S.  Andrews	1971-01-01	English	0.0	0	0						
6080463	Obstetric Anesthesia Pearls	Obstetric Anesthesia Pearls	William E. Ackerman	1992-02-02	English	0.0	0	0						
23192920	Recueil Des Opinions de Stanislas de Clermont-Tonnerre		De Clermont-Tonnerre-S	2013-04-14		0.0	0	0						
18873144	Need to Love You		Megan   Smith	2015-10-26	English	4.26	1304	108	Romance	New Adult	Romance	2473	86	8
15172098	Regime Juridico DOS Fosseis Vegetais: Instrumentos de Utilizac~ao E Tecnicas de Protec~ao		Jalusa Prestes Abaide		Portuguese	0.0	0	0						
19289477	Der geheime Code der Liebe: Entdecken Sie Ihr Beziehungs-Ich und finden Sie den richtigen Partner		Julia Peirano	2011-02-22	English	3.5	4	0						
35069805	Memory, Meaning, and Resistance: Reflecting on Oral History and Women at the Margins		Fran Leeper Buss	2017-09-20		0.0	0	0						
30948576	Glitter Friends The Story		Fairy Floss	2016-06-25	English	0.0	0	0						
20708292	The Legs Collector: A Kellogg & Beck Novel		Ted Tillotson	2014-01-26		0.0	0	0						
33140359	Through Many Dangers, Toils and Snares: Black Leadership in Texas, 1868-1898		Merline Pitre	2016-07-25	English	0.0	0	0						
315608	Foals in the Field	Foals In The Field	Ben M. Baglio	1997-12-18	English	3.89	855	31	Animals	Childrens	Animals	217	7	
23306771	Gracie's Garden		Jamie Mock	2011-03-20		4.0	2	0						
27683976	Yet More of the Usual Thing Spring 2015		Hal Lorin	2015-04-28		0.0	0	0						
29179397	Songs of Summer Lands		Joaquin Miller	2010-04-03		0.0	0	0						
28181137	Insomnia Hypnosis		William Dickerson	2015-03-21	English	1.0	2	0						
6232218	Invincible, Vol. 11: Happy Days	Invincible Volume 11: Happy Days	Robert Kirkman	2009-08-24	English	4.21	974	28	Sequential Art	Comics	Sequential Art	143	2	5
6939843	Afrika: Von Kairo bis Kapstadt		Ulrike Bässler	1989-10-31		3.5	2	0						
31655508	Memorial Addresses on the Life and Character of Evan E. Settle, Late a Representative from Kentucky		1st Sessi United States Congress (56th	2016-05-24		0.0	0	0						
191271	Second Hand Success: How to Turn Discards Into $	Second-Hand Success: How to Turn Discards into Dollars	Jordan L. Cooper	1995-10-31	English	2.5	4	2						
30943354	Et Cetera		Emmeline Stuart-Wortley	2016-05-18		0.0	0	0						
29520019	Sheila G's Butter & Chocolate: 101 Creative Sweets and Treats Using Brownie Batter		Sheila G Mains	2016-09-26		4.0	2	0						
30342288	Holiday House: A Series of Tales		Catherine Sinclair	2015-08-22	English	3.0	1	0						
28722186	Journal of the Franklin Institute, Volume 139		Franklin Institute (Philadelphia PA-USA)	2015-11-05		0.0	0	0						
27826103	Ask No Questions, Get No Lies: They Seduce Hotel Guests And Help Them To SWING		Colette Fry	2015-11-12	English	0.0	0	0						
23412086	Research, Development, and Innovation in Asia Pacific Higher Education		John N. Hawkins	2015-05-01		0.0	0	0						
4341218	Afl '96: The Official Guide To Australia's Greatest Game	AFL 96	Geoff Slattery	1996-10-31		5.0	1	1						
22338012	Heroes of Rimau: Unravelling the Mystery of One of World War II's Most Daring Raids	The heroes of Rimau: Unravelling the mystery of one of World War II's most daring raids	Lynette Ramsay Silver	1990-10-31		4.4	5	2						
3749171	China's Unfinished Economic Revolution	China's Unfinished Economic Revolution	Nicholas R. Lardy	1998-07-01	English	3.8	5	0						
4647946	Der Allmachtige: Annaherungen an Ein Umstrittenes Gottespradikat	Der Allmächtige	Werner H. Ritter	1997-02-12	English	0.0	0	0						
28118801	The Billionaire's Invitation		Jolie Day	2015-12-06	English	5.0	1	0						
34235411	How to Get Started with The Best Raw Food Diet: Raw Food Diet You Should Select for Diet		Sonu Patidar	2017-02-10		0.0	0	0						
16077051	Wokół Jedwabnego. T. 1, Studia		Paweł Machcewicz	2002-10-31		0.0	0	0						
27364626	Brown Alumni Monthly		Brown University	2015-09-08		0.0	0	0						
4832981	Westward the Tide	Westward the Tide	Louis L'Amour	1976-12-15	English	3.89	1332	54	Westerns	Fiction		282	36	
35244335	The Latter-Day Saints' Millennial Star, Vol. 97: September 12, 1935		Joseph F Merrill	2017-05-20		0.0	0	0						
31053091	Waggie and Wattie, or Nothing in Vain, by S.T.C		S T C	2016-05-17		0.0	0	0						
4823261	Shakespeare Once a Printer and Bookman	Shakespeare once a printer and bookman: Lecture one of the twelfth series of printing trade lectures at Stationers Hall, London, E. C., Friday, twentieth October MCMXXXIII	William Jaggard	1972-01-01	English	5.0	1	0						
33082258	So English! Anglais 6e Ed. 2015 - Manuel de L'Eleve		Paula Jacquard	2015-04-29		0.0	0	0						
29186107	The Poetical Works of John Skelton: In 2 Volumes, Volume 2		John Skelton	2015-02-14		0.0	0	0						
10709267	Amor Temerario	Reckless Love	Elizabeth Lowell	1989-07-01	Spanish	3.76	1175	47	Romance	Westerns	Romance	598	27	6
32933283	iQ		Joe Ide	2016-10-18	German	3.84	3516	724	Mystery	Fiction	Mystery	8460	471	13
16640247	Managing Industrial Knowledge: Creation, Transfer and Utilization	Managing Industrial Knowledge: Creation, Transfer and Utilization	I. Nonaka	2001-01-01		4.2	5	0						
18368308	The Schrader Valve Confederacy		Jerry Oser	2013-08-15	English	3.5	2	0						
20465882	The Neophyte		Marcia Batiste Smith Wilson	2013-12-27		0.0	0	0						
30846608	Quickfic Anthology 2		Holly Schofield	2016-07-04	English	4.83	6	0						
2693636	Introduction to Management	Introduction to Management	Richard Pettinger	1997-05-31	English	2.8	10	1						
27472548	The Wind in the Willows	The Wind in the Willows	Kenneth Grahame	1908-10-08		3.98	142751	4174	Classics	Fiction	Childrens	4057	103	979
32263153	The Red Parasol ..		Alice C. Thompson	2015-07-28		0.0	0	0						
35980447	Oeuvres de la Fontaine: Nouvelle Edition, Revue, Mise En Ordre, Et Accompagnee de Notes: Par C. A. Walckenaer		C a (Charles Athanase) Walckenaer	2017-07-20		0.0	0	0						
4043010	Prosopographische Studien Zur Geschichte Des Partherreiches Auf Der Grundlage Antiker Literarischer Uberlieferung	Prosopographische Studien zur Geschichte des Partherreiches auf der Grundlage antiker literarischer Uberlieferung	Margarete Karras-Klapproth		English	0.0	0	0						
26842076	The eNotated The Adventures of Sherlock Holmes		Arthur Conan Doyle	2014-11-22	English	5.0	1	1						
5793033	Old Mrs. Hubbard	Old Mrs. Hubbard (a 3L book, Level 2)	Elizabeth Hunter-Grundin	1984-10-31		0.0	0	0						
22615095	Getting Off	Getting Off	Abby Green	2014-01-01	English	3.62	149	36						
1875353	The Conquest of the Reich: D-Day to Ve Day--A Soldiers' History	Conquest of the Reich D Day to Ve Day A	Robin Neillands	1995-02-01	English	3.9	10	1						
30555910	Matters of the Heart: A 52-Week Scripture Memorization Journey for Women		Carlie Kercheval	2016-05-01		0.0	0	0						
25653421	What The Heart Wants		Brittanee Farrow	2015-05-30	English	4.0	1	0						
18874681	Cheyenne Dawn		Ken Coleman	2013-09-24	English	4.45	22	3						
16801838	Meet the Bus Driver		Joyce Jeffries	2012-06-14		0.0	0	0						
26032030	Notes and Queries, Number 17, February 23, 1850		Various	2011-03-30	English	0.0	0	0						
33407844	In Love with a Bad Boy Box Set		Love Obsession Books	2016-12-16	English	3.5	2	0						
27139375	Ich		Charlie Berlin	2015-09-14		0.0	0	0						
25318322	Pathfinder Flip-Mat: Warship		Jason A. Engle	2015-06-02	English	3.0	1	0						
1064678	Holocaust Chronicles: Individualizing the Holocaust Through Diaries and Other Contemporaneous Personal Accounts	Holocaust Chronicles: Individualizing the Holocaust Through Diaries and Other Contemporaneous Personal Accounts	Robert Moses Shapiro	1999-05-01	English	4.83	6	1						
31120696	Fatima: Zamanüstü Bir Dönüşün İz Bırakan Romanı		Fatma Zehra Fidan	2012-10-31	Turkish	0.0	0	0						
14551672	Cyclone		Marc W. Garvin	2010-11-23	English	0.0	0	0						
25608541	Poems for the Heart		Charlene Haparimwi	2015-04-03		3.33	3	1						
7718055	English Fairy Tales	English Fairy Tales	Joseph Jacobs	1890-10-31	English	3.67	1252	63	Classics	Fantasy	Fantasy	1824	239	
23927137	Barebacked at Both Ends by my...!: Taboo Naughty Household		Jack Madique	2014-11-24	English	0.0	0	0						
7190112	The Berenstain Bears in the Dark	The Berenstain Bears in the Dark	Stan Berenstain	1982-01-01	English	4.05	9253	110	Childrens	Childrens	Picture Books	959	4	12
901930	Aberrant Worldwide: Phase II	Aberrant: Worldwide Phase 2 (Aberrant)	Steve DiPesa	2000-09-01	English	3.7	10	0						
32655459	Remains of William S. Graham ..		William Sloan Graham	2016-08-29		0.0	0	0						
31452807	Odd Wagon		Stephen Atalebe	2016-08-01	English	0.0	0	0						
15392527	Prehispanic Settlement Dynamics in Central Oaxaca, Mexico: A View from the Miahuatlan Valley		Charles W. Markman	1981-12-01	English	0.0	0	0						
9051637	Marrying Mattie	Marrying Mattie (Zebra Splendor Historical Romances)	Victoria Dark	1999-01-01		3.29	14	1						
31732546	One of Cleopatra's Nights, and Other Fantastic Romances		Théophile Gautier	1992-10-31		3.33	12	4						
35302026	The Fallen Greek Bride		Jane Porter	2013-07-05		3.58	102	13						
27276943	Customer Value Management - The CVA 2000 Collection		Raymond E Kordupleski	1999-02-12	English	0.0	0	0						
9755468	Amore Rinnovato	Amore Rinnovato	Jaden Sinclair	2007-10-31	English	3.2	10	0						
35902692	Die Bäckerin mit dem geilen Arsch: Heiße Erotikstory		Bernadette Binkowski	2017-07-31		0.0	0	0						
33206895	On Marriage and Concupiscence		Augustine of Hippo	2014-07-22	English	0.0	0	0						
32651914	A Sketch of the Settlement and Progress of the Township of Tallmadge, , Summit Co., Ohio		Charles 1808-1886 Cn Whittlesey	2016-08-29		0.0	0	0						
8231582	Myrthen , Op. 25, No. 24, "Du bist wie eine Blume", violin part		Hans Sitt	2009-06-28		0.0	0	0						
30889470	Noble Deeds of American Women: With Biographical Sketches of Some of the More Prominent		L.H. Sigourney	2016-05-19		0.0	0	0						
10439557	Electrical: Level Three, Trainee Guide	Electrical Level 3	NCCER National Center for Construction Education and Research	1996-07-01	Latvian	0.0	0	0						
3484024	Duverger's Law of Plurality Voting : The Logic of Party Competition in Canada, India, the United Kingdom and the United States		Bernard N. Grofman	2008-12-31	English	0.0	0	0						
27158994	Blindspot: Hidden Biases of Good People		Mahzarin R. Banaji	2013-01-01		3.73	1336	216	Nonfiction	Psychology	Science	5095	427	5
13704114	Trig: Unit Circle Alc & Mymathlab Webct A/C		Pearson	2009-01-01	English	0.0	0	0						
1557605	Going from C to C++	Going from C to C++	Robert J. Traister	1993-04-01	English	0.0	0	0						
29451656	另一半的翅膀		深雪			5.0	1	0						
14565152	The Gold Prospector		Ginnie Cates	2010-09-17	English	0.0	0	0						
12881451	Whatever Happened to Lily?		Lynn Schneider	2010-10-16	English	3.5	2	0						
4730887	Sprache und Mythos - Mythos der Sprache : Beiträge zum 13. Nachwuchskolloquium der Romanistik	Sprache und Mythos - Mythos der Sprache: Beiträge zum 13. Nachwuchskolloquium der Romanistik (Innsbruck, 11.-14.6.1997)	Beate Burtscher-Bechter	1998-10-31	German	4.0	1	0						
31389033	The Misplaced Battleship		Harry Harrison	1960-10-31		3.59	302	26	Science Fiction	Fiction	Short Stories	11	8	1
3529982	Managing to Survive; Five Lectures on the Industrial Future	Managing to Survive	Bernard  Adams	1975-01-01	English	0.0	0	0						
21364793	The Blue Lady		Eleanor Hawken	2013-06-01	English	3.73	45	9						
28014293	The Beggar's Opera	The Beggar's Opera	John Gay	1728-10-31		3.44	2379	102	Plays	Classics	Drama	1351	22	8
32547296	Florida Entomologist; Volume 5, No.1		Anonymous	2016-08-29		0.0	0	0						
36205080	Barcelona Precincts: A Curated Guide to the City's Best Shops, Eateries, Bars and Other Hangouts		David Ben Holbrook			0.0	0	0						
659388	Nobody's Fool	Nobody's Fool	Richard Russo	1993-05-25	English	4.11	20483	1499	Fiction	Humor	Contemporary	2291	885	152
3756152	Dinosaur for a Day	Dinosaur for a Day (Blue Ribbon Book)	Jim  Murphy	1992-01-01	English	3.87	15	5						
30833884	Brooklyn Follies de Paul Auster : Resumen y análisis completo		ResumenExpress.com	2016-04-11	English	3.0	3	0						
15825857	Dangerous Memories		Angi Morgan	2013-01-01		3.95	84	18						
16925130	The Varieties of Leadership at Novarum Pharmaceuticals: A Novel		Robert Pernick	2009-09-01		5.0	1	0						
7597078	Das Selbsthilfeprogramm bei Depressionen. Neue Energien finden.		Cornelia Thiels	2000-10-31		0.0	0	0						
16325413	Switzerland: Financial Sector Assessment Program - Technical Note - An Assessment of Insurance Core Principles for the Reinsurance Industry		International Monetary Fund	2007-06-13		0.0	0	0						
16540248	Time-Varying Waveform Distortions in Power Systems		Paulo F Ribeiro	2009-07-10		0.0	0	0						
2147611	Ennustaja	Ennustaja	Pirjo Hassinen	1994-10-31	Finnish	3.0	3	0						
15345276	Neeluk: An Eskimo Boy in the Days of the Whaling Ships		F. Kittredge	2003-06-01	English	0.0	0	0						
10642672	Severed	Severed: The True Story of the Black Dahlia Murder	John Gilmore	1994-10-31		3.75	1302	62	Crime	True Crime	Nonfiction	1015	30	2
14840280	Class ACT	Class Act (High Hurdles #10)	Lauraine Snelling		English	4.16	107	2						
476172	اصول مقدماتی فلسفه	Principes Elémentaires de Philosophie	Georges Politzer	1954-10-31	Persian	3.73	809	83	Philosophy	Politics	Nonfiction	434	72	6
34299343	This Is What Real Love Feels Like		Sylvester McNutt III	2017-02-03	English	4.14	21	2						
4400546	The Diary of Joseph Farington: Volume 15, January 1818 - December 1819, Volume 16, January 1820 - December 1821	The Diary of Joseph Farington: Volume 15, January 1818 - December 1819, Volume 16, January 1820 - December 1821 (Paul Mellon Centre for Studies in Britis)	Joseph Farington	1985-09-10	English	0.0	0	0						
32867329	The Last Spike And Other Railroad Stories	The Last Spike and Other Railroad Stories	Cy Warman	1906-10-31	English	3.5	8	0						
28020453	Spawn #57		Todd McFarlane	1997-01-01	English	0.0	0	0						
6928561	عالم جديد ممكن	عالم جديد ممكن	أحمد خيري العمري	2008-10-31	Arabic	4.19	2090	302	Religion			5161	212	33
36504780	The Year of the Dog	The Year of the Dog	Grace Lin	2005-12-20		3.9	4745	494	Realistic Fiction	Childrens	Childrens	1736	45	21
13438779	Fifth International Anthology on Paradoxism		Florentin Smarandache	2007-03-01		0.0	0	0						
6417158	Queen Geeks In Love	Queen Geeks In Love	Laura Preble	2007-11-06	English	3.62	266	20	Young Adult	Contemporary	Realistic Fiction	252	9	1
33658369	Health Care Reform, Vol. 11: Hearings Before the Subcommittee on Health of the Committee on Ways and Means, House of Representatives, One Hundred Third Congress; President's Health Care Reform Proposals: Impact on Providers and Consumers; Part 2 of 3		Committee On Ways And Means	2016-12-25		0.0	0	0						
34329307	Perchance To Dream: A Futuristic Thriller		Yoram Oron	2015-03-22		0.0	0	0						
14348597	The Fantastic Encounters of the Unknown: The Kaplan and Dylan's Saga Continues: Book Three: Future		Mario J. Torres	2011-04-07	English	0.0	0	0						
3393291	Lost in Cyberspace?: Canada and the Information Revolution		Robert Chodos	1997-01-01	English	0.0	0	0						
28836367	Poetical Works. with Some Notes by G.M. Trevelyan		George Meredith	1912-10-31		3.5	2	0						
21602051	The Wish		Tom Gallier	2011-07-02		2.0	1	0						
29464641	Downsized to Death: a Travel Agent Mystery		Patricia Gulley	2010-04-01	English	3.5	8	4						
13530604	Horan's Diary		Tom Horan	2001-12-01	English	0.0	0	0						
11385772	A comparative study of railway wages and the cost of living in the United States, the United Kingdom and the principal countries of continental Europe		Association Of American Railroads			0.0	0	0						
23451964	Grimm Fairy Tales: Goddess Inc #3	Grimm Fairy Tales: Goddess Inc #3	LaToya Morgan	2014-10-31	English	4.5	2	0						
26458776	Stealing Rose		Monica  Murphy	2015-03-03		3.91	1572	307	Romance	Contemporary	Adult Fiction	27	46	16
27430700	Mourning Gloria: A Leah Hudson Thriller		Andrew Downs	2015-10-27		4.21	478	36	Thriller	Business	Amazon	405	275	
17906984	A sólyom kinyújtja karmait		Leslie L. Lawrence	2011-10-31	Hungarian	4.5	4	0						
